Warnings with flags (1791):
  warn_attr_swift_name_subscript_setter_multiple_newValues [-Wswift-name-attribute]
  warn_attr_swift_name_subscript_setter_no_newValue [-Wswift-name-attribute]
  warn_attribute_address_multiple_identical_qualifiers [-Wduplicate-decl-specifier]
  warn_attribute_after_definition_ignored [-Wignored-attributes]
  warn_attribute_argument_n_negative [-Wcuda-compat]
  warn_attribute_cmse_entry_static [-Wignored-attributes]
  warn_attribute_dll_instantiated_base_class [-Wunsupported-dll-base-class-template]
  warn_attribute_dll_redeclaration [-Wdll-attribute-on-redeclaration]
  warn_attribute_dllexport_explicit_instantiation_decl [-Wdllexport-explicit-instantiation-decl]
  warn_attribute_dllexport_explicit_instantiation_def [-Wignored-attributes]
  warn_attribute_dllimport_static_field_definition [-Wdllimport-static-field-def]
  warn_attribute_has_no_effect_on_compile_time_if [-Wignored-attributes]
  warn_attribute_has_no_effect_on_infinite_loop [-Wignored-attributes]
  warn_attribute_iboutlet [-Wignored-attributes]
  warn_attribute_ignored [-Wignored-attributes]
  warn_attribute_ignored_for_field_of_type [-Wignored-attributes]
  warn_attribute_ignored_no_calls_in_stmt [-Wignored-attributes]
  warn_attribute_ignored_on_inline [-Wignored-attributes]
  warn_attribute_ignored_on_non_definition [-Wignored-attributes]
  warn_attribute_invalid_on_definition [-Wignored-attributes]
  warn_attribute_no_builtin_invalid_builtin_name [-Winvalid-no-builtin-names]
  warn_attribute_no_decl [-Wignored-attributes]
  warn_attribute_nonnull_no_pointers [-Wignored-attributes]
  warn_attribute_nonnull_parm_no_args [-Wignored-attributes]
  warn_attribute_not_on_decl [-Wignored-attributes]
  warn_attribute_on_function_definition [-Wgcc-compat]
  warn_attribute_packed_for_bitfield [-Wattribute-packed-for-bitfield]
  warn_attribute_pointer_or_reference_only [-Wignored-attributes]
  warn_attribute_pointers_only [-Wignored-attributes]
  warn_attribute_precede_definition [-Wignored-attributes]
  warn_attribute_protected_visibility [-Wunsupported-visibility]
  warn_attribute_return_pointers_only [-Wignored-attributes]
  warn_attribute_return_pointers_refs_only [-Wignored-attributes]
  warn_attribute_section_drectve [-Wmicrosoft-drectve-section]
  warn_attribute_section_on_redeclaration [-Wsection]
  warn_attribute_sentinel_named_arguments [-Wignored-attributes]
  warn_attribute_sentinel_not_variadic [-Wignored-attributes]
  warn_attribute_type_not_supported [-Wignored-attributes]
  warn_attribute_type_not_supported_global [-Wignored-attributes]
  warn_attribute_unknown_visibility [-Wignored-attributes]
  warn_attribute_void_function_method [-Wignored-attributes]
  warn_attribute_weak_on_field [-Wignored-attributes]
  warn_attribute_weak_on_local [-Wignored-attributes]
  warn_attribute_wrong_decl_type [-Wignored-attributes]
  warn_attribute_wrong_decl_type_str [-Wignored-attributes]
  warn_attributes_likelihood_ifstmt_conflict [-Wignored-attributes]
  warn_auto_implicit_atomic_property [-Wimplicit-atomic-properties]
  warn_auto_readonly_iboutlet_property [-Wreadonly-iboutlet-property]
  warn_auto_storage_class [-Wc++11-compat]
  warn_auto_synthesizing_protocol_property [-Wobjc-protocol-property-synthesis]
  warn_auto_var_is_id [-Wauto-var-id]
  warn_autosynthesis_property_in_superclass [-Wobjc-property-synthesis]
  warn_autosynthesis_property_ivar_match [-Wobjc-autosynthesis-property-ivar-name-match]
  warn_availability_and_unavailable [-Wavailability]
  warn_availability_fuchsia_unavailable_minor [-Wavailability]
  warn_availability_on_static_initializer [-Wavailability]
  warn_availability_swift_unavailable_deprecated_only [-Wavailability]
  warn_availability_unknown_platform [-Wavailability]
  warn_availability_version_ordering [-Wavailability]
  warn_avx_calling_convention [-Wpsabi]
  warn_bad_character_encoding [-Winvalid-source-encoding]
  warn_bad_cxx_cast_nested_pointer_addr_space [-Wincompatible-pointer-types-discards-qualifiers]
  warn_bad_function_cast [-Wbad-function-cast]
  warn_bad_receiver_type [-Wreceiver-expr]
  warn_bad_string_encoding [-Winvalid-source-encoding]
  warn_base_class_is_uninit [-Wuninitialized]
  warn_bind_ref_member_to_parameter [-Wdangling-field]
  warn_binding_null_to_reference [-Wnull-dereference]
  warn_bitfield_too_small_for_enum [-Wbitfield-enum-conversion]
  warn_bitfield_width_exceeds_type_width [-Wbitfield-width]
  warn_bitwise_instead_of_logical [-Wbitwise-instead-of-logical]
  warn_bitwise_negation_bool [-Wbool-operation]
  warn_bitwise_op_in_bitwise_op [-Wbitwise-op-parentheses]
  warn_block_capture_autoreleasing [-Wblock-capture-autoreleasing]
  warn_block_literal_attributes_on_omitted_return_type [-Wignored-attributes]
  warn_block_literal_qualifiers_on_omitted_return_type [-Wignored-qualifiers]
  warn_bool_switch_condition [-Wswitch-bool]
  warn_braces_around_init [-Wbraced-scalar-init]
  warn_break_binds_to_switch [-Wgcc-compat]
  warn_builtin_chk_overflow [-Wbuiltin-memcpy-chk-size]
  warn_builtin_unknown [-Wimplicit-function-declaration]
  warn_c17_compat_bit_int [-Wpre-c2x-compat]
  warn_c17_compat_nullptr [-Wpre-c2x-compat]
  warn_c17_compat_static_assert_no_message [-Wpre-c2x-compat]
  warn_c2x_compat_bitint_suffix [-Wpre-c2x-compat]
  warn_c2x_compat_digit_separator [-Wpre-c2x-compat]
  warn_c2x_compat_label_end_of_compound_statement [-Wpre-c2x-compat]
  warn_c2x_compat_pp_directive [-Wpre-c2x-compat]
  warn_c2x_compat_typeof_type_specifier [-Wpre-c2x-compat]
  warn_c2x_compat_warning_directive [-Wpre-c2x-compat]
  warn_c2x_keyword [-Wc2x-compat]
  warn_c99_compat_unicode_id [-Wc99-compat]
  warn_c99_compat_unicode_literal [-Wc99-compat]
  warn_c99_keyword [-Wc99-compat]
  warn_call_to_pure_virtual_member_function_from_ctor_dtor [-Wcall-to-pure-virtual-from-ctor-dtor]
  warn_called_once_gets_called_twice [-Wcalled-once-parameter]
  warn_called_once_never_called [-Wcalled-once-parameter]
  warn_called_once_never_called_when [-Wcalled-once-parameter]
  warn_cannot_pass_non_pod_arg_to_vararg [-Wnon-pod-varargs]
  warn_cannot_resolve_lock [-Wthread-safety-analysis]
  warn_case_value_overflow [-Wswitch]
  warn_cast_align [-Wcast-align]
  warn_cast_calling_conv [-Wcast-calling-convention]
  warn_cast_function_type [-Wcast-function-type]
  warn_cast_function_type_strict [-Wcast-function-type-strict]
  warn_cast_nonnull_to_bool [-Wpointer-bool-conversion]
  warn_cast_pointer_from_sel [-Wcast-of-sel-type]
  warn_cast_qual [-Wcast-qual]
  warn_cast_qual2 [-Wcast-qual]
  warn_category_method_impl_match [-Wobjc-protocol-method-implementation]
  warn_cconv_knr [-Wmissing-prototype-for-cc]
  warn_cconv_unsupported [-Wignored-attributes]
  warn_cdtor_function_try_handler_mem_expr [-Wexceptions]
  warn_cfstring_truncated [-WCFString-literal]
  warn_class_method_not_found [-Wobjc-method-access]
  warn_class_method_not_found_with_typo [-Wobjc-method-access]
  warn_clause_expected_string [-Wignored-pragmas]
  warn_cleanup_ext [-Wgcc-compat]
  warn_cmse_nonsecure_union [-Wcmse-union-leak]
  warn_cocoa_naming_owned_rule [-Wobjc-property-matches-cocoa-ownership-rule]
  warn_comma_operator [-Wcomma]
  warn_comparison_always [-Wtautological-compare]
  warn_comparison_bitwise_always [-Wtautological-bitwise-compare]
  warn_comparison_bitwise_or [-Wtautological-bitwise-compare]
  warn_comparison_mixed_enum_types [-Wenum-compare]
  warn_comparison_mixed_enum_types_cxx20 [-Wdeprecated-enum-compare]
  warn_comparison_of_mixed_enum_types_switch [-Wenum-compare-switch]
  warn_completion_handler_called_twice [-Wcompletion-handler]
  warn_completion_handler_never_called [-Wcompletion-handler]
  warn_completion_handler_never_called_when [-Wcompletion-handler]
  warn_compound_token_split_by_macro [-Wcompound-token-split-by-macro]
  warn_compound_token_split_by_whitespace [-Wcompound-token-split-by-space]
  warn_concatenated_literal_array_init [-Wstring-concatenation]
  warn_concatenated_nsarray_literal [-Wobjc-string-concatenation]
  warn_condition_is_assignment [-Wparentheses]
  warn_condition_is_idiomatic_assignment [-Widiomatic-parentheses]
  warn_conditional_mixed_enum_types [-Wenum-compare-conditional]
  warn_conditional_mixed_enum_types_cxx20 [-Wdeprecated-enum-compare-conditional]
  warn_conflicting_nullability_attr_overriding_param_types [-Wnullability]
  warn_conflicting_nullability_attr_overriding_ret_types [-Wnullability]
  warn_conflicting_overriding_param_modifiers [-Woverriding-method-mismatch]
  warn_conflicting_overriding_param_types [-Woverriding-method-mismatch]
  warn_conflicting_overriding_ret_type_modifiers [-Woverriding-method-mismatch]
  warn_conflicting_overriding_ret_types [-Woverriding-method-mismatch]
  warn_conflicting_overriding_variadic [-Woverriding-method-mismatch]
  warn_conflicting_param_modifiers [-Wdistributed-object-modifiers]
  warn_conflicting_param_types [-Wmismatched-parameter-types]
  warn_conflicting_ret_type_modifiers [-Wdistributed-object-modifiers]
  warn_conflicting_ret_types [-Wmismatched-return-types]
  warn_consteval_if_always_true [-Wredundant-consteval-if]
  warn_constexpr_unscoped_enum_out_of_range [-Wenum-constexpr-conversion]
  warn_conv_to_base_not_used [-Wclass-conversion]
  warn_conv_to_self_not_used [-Wclass-conversion]
  warn_conv_to_void_not_used [-Wclass-conversion]
  warn_coroutine_handle_address_invalid_return_type [-Wcoroutine]
  warn_coroutine_promise_unhandled_exception_required_with_exceptions [-Wcoroutine-missing-unhandled-exception]
  warn_correct_comment_command_name [-Wdocumentation-unknown-command]
  warn_cstruct_memaccess [-Wnontrivial-memaccess]
  warn_cstyle_param [-Wdeprecated-declarations]
  warn_ctad_maybe_unsupported [-Wctad-maybe-unsupported]
  warn_ctor_parm_shadows_field [-Wshadow-field-in-constructor]
  warn_ctu_incompat_triple [-Wctu]
  warn_cuda_attr_lambda_position [-Wcuda-compat]
  warn_cxx11_compat_binary_literal [-Wc++98-c++11-compat-binary-literal]
  warn_cxx11_compat_constexpr_body_invalid_stmt [-Wpre-c++14-compat]
  warn_cxx11_compat_constexpr_body_multiple_return [-Wpre-c++14-compat]
  warn_cxx11_compat_constexpr_body_no_return [-Wpre-c++14-compat]
  warn_cxx11_compat_constexpr_local_var [-Wpre-c++14-compat]
  warn_cxx11_compat_constexpr_type_definition [-Wpre-c++14-compat]
  warn_cxx11_compat_decltype_auto_type_specifier [-Wpre-c++14-compat]
  warn_cxx11_compat_deduced_return_type [-Wpre-c++14-compat]
  warn_cxx11_compat_digit_separator [-Wpre-c++14-compat]
  warn_cxx11_compat_generic_lambda [-Wpre-c++14-compat]
  warn_cxx11_compat_init_capture [-Wpre-c++14-compat]
  warn_cxx11_compat_reserved_user_defined_literal [-Wc++11-compat-reserved-user-defined-literal]
  warn_cxx11_compat_user_defined_literal [-Wc++11-compat]
  warn_cxx11_compat_variable_template [-Wpre-c++14-compat]
  warn_cxx11_gnu_attribute_on_type [-Wignored-attributes]
  warn_cxx11_keyword [-Wc++11-compat]
  warn_cxx11_right_shift_in_template_arg [-Wc++11-compat]
  warn_cxx14_compat_class_template_argument_deduction [-Wpre-c++17-compat]
  warn_cxx14_compat_constexpr_if [-Wpre-c++17-compat]
  warn_cxx14_compat_constexpr_not_const [-Wconstexpr-not-const]
  warn_cxx14_compat_constexpr_on_lambda [-Wpre-c++17-compat]
  warn_cxx14_compat_decomp_decl [-Wpre-c++17-compat]
  warn_cxx14_compat_fold_expression [-Wpre-c++17-compat]
  warn_cxx14_compat_init_statement [-Wpre-c++17-compat]
  warn_cxx14_compat_inline_variable [-Wpre-c++17-compat]
  warn_cxx14_compat_nested_namespace_definition [-Wpre-c++17-compat]
  warn_cxx14_compat_ns_enum_attribute [-Wpre-c++17-compat-pedantic]
  warn_cxx14_compat_star_this_lambda_capture [-Wpre-c++17-compat]
  warn_cxx14_compat_static_assert_no_message [-Wpre-c++17-compat]
  warn_cxx14_compat_template_nontype_parm_auto_type [-Wpre-c++17-compat]
  warn_cxx14_compat_template_template_param_typename [-Wpre-c++17-compat]
  warn_cxx14_compat_u8_character_literal [-Wpre-c++17-compat]
  warn_cxx14_compat_using_attribute_ns [-Wpre-c++17-compat]
  warn_cxx17_compat_adl_only_template_id [-Wpre-c++20-compat]
  warn_cxx17_compat_bitfield_member_init [-Wpre-c++20-compat]
  warn_cxx17_compat_capture_binding [-Wpre-c++20-compat]
  warn_cxx17_compat_constexpr_body_invalid_stmt [-Wpre-c++20-compat]
  warn_cxx17_compat_constexpr_ctor_missing_init [-Wpre-c++20-compat]
  warn_cxx17_compat_constexpr_function_try_block [-Wpre-c++20-compat]
  warn_cxx17_compat_constexpr_local_var_no_init [-Wpre-c++20-compat]
  warn_cxx17_compat_constexpr_union_ctor_no_init [-Wpre-c++20-compat]
  warn_cxx17_compat_constexpr_virtual [-Wpre-c++20-compat]
  warn_cxx17_compat_decomp_decl_spec [-Wpre-c++20-compat]
  warn_cxx17_compat_defaulted_comparison [-Wpre-c++20-compat]
  warn_cxx17_compat_defaulted_method_type_mismatch [-Wpre-c++20-compat]
  warn_cxx17_compat_designated_init [-Wpre-c++20-compat-pedantic]
  warn_cxx17_compat_equals_this_lambda_capture [-Wpre-c++20-compat]
  warn_cxx17_compat_exception_spec_in_signature [-Wc++17-compat-mangling]
  warn_cxx17_compat_explicit_bool [-Wpre-c++20-compat]
  warn_cxx17_compat_for_range_init_stmt [-Wpre-c++20-compat]
  warn_cxx17_compat_implicit_typename [-Wc++20-compat]
  warn_cxx17_compat_init_capture_pack [-Wpre-c++20-compat]
  warn_cxx17_compat_inline_nested_namespace_definition [-Wpre-c++20-compat]
  warn_cxx17_compat_lambda_def_ctor_assign [-Wpre-c++20-compat]
  warn_cxx17_compat_lambda_template_parameter_list [-Wpre-c++20-compat]
  warn_cxx17_compat_missing_varargs_arg [-Wpre-c++20-compat]
  warn_cxx17_compat_multi_using_declaration [-Wpre-c++17-compat]
  warn_cxx17_compat_pointer_to_const_ref_member_on_rvalue [-Wpre-c++20-compat-pedantic]
  warn_cxx17_compat_spaceship [-Wpre-c++20-compat]
  warn_cxx17_compat_template_nontype_parm_type [-Wpre-c++20-compat]
  warn_cxx17_compat_unicode_type [-Wpre-c++20-compat]
  warn_cxx17_compat_using_decl_class_member_enumerator [-Wpre-c++20-compat]
  warn_cxx17_compat_using_decl_non_member_enumerator [-Wpre-c++20-compat]
  warn_cxx17_compat_using_decl_scoped_enumerator [-Wpre-c++20-compat]
  warn_cxx17_compat_using_declaration_pack [-Wpre-c++17-compat]
  warn_cxx17_compat_using_enum_declaration [-Wpre-c++20-compat]
  warn_cxx17_hex_literal [-Wpre-c++17-compat-pedantic]
  warn_cxx20_alias_in_init_statement [-Wpre-c++2b-compat]
  warn_cxx20_compat_aggregate_init_with_ctors [-Wc++20-compat]
  warn_cxx20_compat_auto_expr [-Wpre-c++2b-compat]
  warn_cxx20_compat_consteval [-Wc++20-compat]
  warn_cxx20_compat_consteval_if [-Wpre-c++2b-compat]
  warn_cxx20_compat_constexpr_body_invalid_stmt [-Wpre-c++2b-compat]
  warn_cxx20_compat_constexpr_var [-Wpre-c++2b-compat]
  warn_cxx20_compat_constinit [-Wc++20-compat]
  warn_cxx20_compat_decl_attrs_on_lambda [-Wpre-c++2b-compat]
  warn_cxx20_compat_explicit_bool [-Wc++20-compat]
  warn_cxx20_compat_label_end_of_compound_statement [-Wpre-c++2b-compat]
  warn_cxx20_compat_size_t_suffix [-Wpre-c++2b-compat]
  warn_cxx20_compat_spaceship [-Wc++20-compat]
  warn_cxx20_compat_static_lambda [-Wpre-c++2b-compat]
  warn_cxx20_compat_use_of_unaddressable_function [-Wc++20-compat]
  warn_cxx20_compat_utf8_string [-Wc++20-compat]
  warn_cxx20_keyword [-Wc++20-compat]
  warn_cxx2b_compat_pp_directive [-Wpre-c++2b-compat]
  warn_cxx2b_compat_warning_directive [-Wpre-c++2b-compat]
  warn_cxx2b_delimited_escape_sequence [-Wpre-c++2b-compat]
  warn_cxx98_compat_alias_declaration [-Wc++98-compat]
  warn_cxx98_compat_alignas [-Wc++98-compat]
  warn_cxx98_compat_alignof [-Wc++98-compat]
  warn_cxx98_compat_array_size_conversion [-Wc++98-compat-pedantic]
  warn_cxx98_compat_attribute [-Wc++98-compat]
  warn_cxx98_compat_auto_type_specifier [-Wc++98-compat]
  warn_cxx98_compat_cast_fn_obj [-Wc++98-compat-pedantic]
  warn_cxx98_compat_constexpr [-Wc++98-compat]
  warn_cxx98_compat_ctor_list_init [-Wc++98-compat]
  warn_cxx98_compat_decltype [-Wc++98-compat]
  warn_cxx98_compat_defaulted_deleted_function [-Wc++98-compat]
  warn_cxx98_compat_delegating_ctor [-Wc++98-compat]
  warn_cxx98_compat_empty_fnmacro_arg [-Wc++98-compat-pedantic]
  warn_cxx98_compat_empty_scalar_initializer [-Wc++98-compat]
  warn_cxx98_compat_empty_sizeless_initializer [-Wc++98-compat]
  warn_cxx98_compat_enum_fixed_underlying_type [-Wc++98-compat]
  warn_cxx98_compat_enum_friend [-Wc++98-compat]
  warn_cxx98_compat_enum_nested_name_spec [-Wc++98-compat]
  warn_cxx98_compat_enumerator_list_comma [-Wc++98-compat-pedantic]
  warn_cxx98_compat_explicit_conversion_functions [-Wc++98-compat]
  warn_cxx98_compat_extern_template [-Wc++98-compat-pedantic]
  warn_cxx98_compat_for_range [-Wc++98-compat]
  warn_cxx98_compat_friend_is_member [-Wc++98-compat]
  warn_cxx98_compat_generalized_initializer_lists [-Wc++98-compat]
  warn_cxx98_compat_goto_into_protected_scope [-Wc++98-compat]
  warn_cxx98_compat_indirect_goto_in_protected_scope [-Wc++98-compat]
  warn_cxx98_compat_initializer_list_init [-Wc++98-compat]
  warn_cxx98_compat_inline_namespace [-Wc++98-compat]
  warn_cxx98_compat_lambda [-Wc++98-compat]
  warn_cxx98_compat_less_colon_colon [-Wc++98-compat]
  warn_cxx98_compat_literal_operator [-Wc++98-compat]
  warn_cxx98_compat_literal_ucn_control_character [-Wc++98-compat]
  warn_cxx98_compat_literal_ucn_escape_basic_scs [-Wc++98-compat]
  warn_cxx98_compat_longlong [-Wc++98-compat-pedantic]
  warn_cxx98_compat_no_newline_eof [-Wc++98-compat-pedantic]
  warn_cxx98_compat_noexcept_decl [-Wc++98-compat]
  warn_cxx98_compat_noexcept_expr [-Wc++98-compat]
  warn_cxx98_compat_non_static_member_use [-Wc++98-compat]
  warn_cxx98_compat_nonclass_type_friend [-Wc++98-compat]
  warn_cxx98_compat_nonstatic_member_init [-Wc++98-compat]
  warn_cxx98_compat_nontrivial_union_or_anon_struct_member [-Wc++98-compat]
  warn_cxx98_compat_nullptr [-Wc++98-compat]
  warn_cxx98_compat_override_control_keyword [-Wc++98-compat]
  warn_cxx98_compat_pass_non_pod_arg_to_vararg [-Wc++98-compat]
  warn_cxx98_compat_pp_line_too_big [-Wc++98-compat-pedantic]
  warn_cxx98_compat_raw_string_literal [-Wc++98-compat]
  warn_cxx98_compat_ref_qualifier [-Wc++98-compat]
  warn_cxx98_compat_reference_list_init [-Wc++98-compat]
  warn_cxx98_compat_rvalue_reference [-Wc++98-compat]
  warn_cxx98_compat_scoped_enum [-Wc++98-compat]
  warn_cxx98_compat_sfinae_access_control [-Wc++98-compat]
  warn_cxx98_compat_static_assert [-Wc++98-compat]
  warn_cxx98_compat_static_data_member_in_union [-Wc++98-compat]
  warn_cxx98_compat_switch_into_protected_scope [-Wc++98-compat]
  warn_cxx98_compat_temp_copy [-Wc++98-compat-bind-to-temporary-copy]
  warn_cxx98_compat_template_arg_extra_parens [-Wc++98-compat]
  warn_cxx98_compat_template_arg_local_type [-Wc++98-compat-local-type-template-args]
  warn_cxx98_compat_template_arg_null [-Wc++98-compat]
  warn_cxx98_compat_template_arg_object_internal [-Wc++98-compat]
  warn_cxx98_compat_template_arg_unnamed_type [-Wc++98-compat-unnamed-type-template-args]
  warn_cxx98_compat_template_outside_of_template [-Wc++98-compat]
  warn_cxx98_compat_template_parameter_default_in_function_template [-Wc++98-compat]
  warn_cxx98_compat_top_level_semi [-Wc++98-compat-extra-semi]
  warn_cxx98_compat_trailing_return_type [-Wc++98-compat]
  warn_cxx98_compat_two_right_angle_brackets [-Wc++98-compat]
  warn_cxx98_compat_typename_outside_of_template [-Wc++98-compat]
  warn_cxx98_compat_unelaborated_friend_type [-Wc++98-compat]
  warn_cxx98_compat_unicode_literal [-Wc++98-compat]
  warn_cxx98_compat_unicode_type [-Wc++98-compat]
  warn_cxx98_compat_using_decl_constructor [-Wc++98-compat]
  warn_cxx98_compat_variadic_macro [-Wc++98-compat-pedantic]
  warn_cxx98_compat_variadic_templates [-Wc++98-compat]
  warn_cxx_ms_struct [-Wincompatible-ms-struct]
  warn_dangling_else [-Wdangling-else]
  warn_dangling_lifetime_pointer [-Wdangling-gsl]
  warn_dangling_lifetime_pointer_member [-Wdangling-gsl]
  warn_dangling_member [-Wdangling-field]
  warn_dangling_variable [-Wdangling]
  warn_dealloc_in_category [-Wdealloc-in-category]
  warn_debug_compression_unavailable [-Wdebug-compression-unavailable]
  warn_decl_in_param_list [-Wvisibility]
  warn_decl_shadow [-Wshadow]
  warn_decl_shadow_uncaptured_local [-Wshadow-uncaptured-local]
  warn_declspec_allocator_nonpointer [-Wignored-attributes]
  warn_declspec_attribute_ignored [-Wignored-attributes]
  warn_deep_exception_specs_differ [-Wincompatible-exception-spec]
  warn_def_missing_case [-Wswitch-enum]
  warn_default_atomic_custom_getter_setter [-Wcustom-atomic-properties]
  warn_defaulted_comparison_deleted [-Wdefaulted-function-deleted]
  warn_defaulted_method_deleted [-Wdefaulted-function-deleted]
  warn_defined_in_function_type_macro [-Wexpansion-to-defined]
  warn_defined_in_object_type_macro [-Wexpansion-to-defined]
  warn_delegating_ctor_cycle [-Wdelegating-ctor-cycles]
  warn_delete_abstract_non_virtual_dtor [-Wdelete-abstract-non-virtual-dtor]
  warn_delete_incomplete [-Wdelete-incomplete]
  warn_delete_non_virtual_dtor [-Wdelete-non-abstract-non-virtual-dtor]
  warn_delimited_ucn_empty [-Wunicode]
  warn_delimited_ucn_incomplete [-Wunicode]
  warn_depr_array_comparison [-Wdeprecated-array-compare]
  warn_deprecated [-Wdeprecated-declarations]
  warn_deprecated_altivec_src_compat [-Wdeprecated-altivec-src-compat]
  warn_deprecated_anonymous_namespace [-Wignored-attributes]
  warn_deprecated_builtin [-Wdeprecated-builtins]
  warn_deprecated_comma_subscript [-Wdeprecated-comma-subscript]
  warn_deprecated_compound_assign_volatile [-Wdeprecated-volatile]
  warn_deprecated_copy [-Wdeprecated-copy]
  warn_deprecated_copy_with_dtor [-Wdeprecated-copy-with-dtor]
  warn_deprecated_copy_with_user_provided_copy [-Wdeprecated-copy-with-user-provided-copy]
  warn_deprecated_copy_with_user_provided_dtor [-Wdeprecated-copy-with-user-provided-dtor]
  warn_deprecated_coroutine_namespace [-Wdeprecated-experimental-coroutine]
  warn_deprecated_def [-Wdeprecated-implementations]
  warn_deprecated_for_co_await [-Wdeprecated-coroutine]
  warn_deprecated_fwdclass_message [-Wdeprecated-declarations]
  warn_deprecated_ignored_on_using [-Wignored-attributes]
  warn_deprecated_increment_decrement_volatile [-Wdeprecated-volatile]
  warn_deprecated_lax_vec_conv_all [-Wdeprecate-lax-vec-conv-all]
  warn_deprecated_message [-Wdeprecated-declarations]
  warn_deprecated_noreturn_spelling [-Wdeprecated-attributes]
  warn_deprecated_redundant_constexpr_static_def [-Wdeprecated]
  warn_deprecated_register [-Wdeprecated-register]
  warn_deprecated_simple_assign_volatile [-Wdeprecated-volatile]
  warn_deprecated_string_literal_conversion [-Wc++11-compat-deprecated-writable-strings]
  warn_deprecated_this_capture [-Wdeprecated-this-capture]
  warn_deprecated_volatile_param [-Wdeprecated-volatile]
  warn_deprecated_volatile_return [-Wdeprecated-volatile]
  warn_deprecated_volatile_structured_binding [-Wdeprecated-volatile]
  warn_dereference_of_noderef_type [-Wnoderef]
  warn_dereference_of_noderef_type_no_decl [-Wnoderef]
  warn_diagnose_if_succeeded [-Wuser-defined-warnings]
  warn_direct_initialize_call [-Wexplicit-initialize-call]
  warn_direct_ivar_access [-Wdirect-ivar-access]
  warn_direct_super_initialize_call [-Wexplicit-initialize-call]
  warn_dispatch_body_ignored [-Wfunction-multiversion]
  warn_division_sizeof_array [-Wsizeof-array-div]
  warn_division_sizeof_ptr [-Wsizeof-pointer-div]
  warn_dllimport_dropped_from_inline_function [-Wignored-attributes]
  warn_doc_api_container_decl_mismatch [-Wdocumentation]
  warn_doc_block_command_duplicate [-Wdocumentation]
  warn_doc_block_command_empty_paragraph [-Wdocumentation]
  warn_doc_container_decl_mismatch [-Wdocumentation]
  warn_doc_deprecated_not_sync [-Wdocumentation-deprecated-sync]
  warn_doc_function_method_decl_mismatch [-Wdocumentation]
  warn_doc_html_end_forbidden [-Wdocumentation-html]
  warn_doc_html_end_unbalanced [-Wdocumentation-html]
  warn_doc_html_missing_end_tag [-Wdocumentation-html]
  warn_doc_html_start_end_mismatch [-Wdocumentation-html]
  warn_doc_html_start_tag_expected_ident_or_greater [-Wdocumentation]
  warn_doc_html_start_tag_expected_quoted_string [-Wdocumentation]
  warn_doc_inline_command_not_enough_arguments [-Wdocumentation]
  warn_doc_param_duplicate [-Wdocumentation]
  warn_doc_param_invalid_direction [-Wdocumentation]
  warn_doc_param_not_attached_to_a_function_decl [-Wdocumentation]
  warn_doc_param_not_found [-Wdocumentation]
  warn_doc_param_spaces_in_direction [-Wdocumentation-pedantic]
  warn_doc_returns_attached_to_a_void_function [-Wdocumentation]
  warn_doc_returns_not_attached_to_a_function_decl [-Wdocumentation]
  warn_doc_tparam_duplicate [-Wdocumentation]
  warn_doc_tparam_not_attached_to_a_template_decl [-Wdocumentation]
  warn_doc_tparam_not_found [-Wdocumentation]
  warn_double_lock [-Wthread-safety-analysis]
  warn_drv_avr_family_linking_stdlibs_not_implemented [-Wavr-rtlib-linking-quirks]
  warn_drv_avr_libc_not_found [-Wavr-rtlib-linking-quirks]
  warn_drv_avr_linker_section_addresses_not_implemented [-Wavr-rtlib-linking-quirks]
  warn_drv_avr_mcu_not_specified [-Wavr-rtlib-linking-quirks]
  warn_drv_avr_stdlib_not_linked [-Wavr-rtlib-linking-quirks]
  warn_drv_darwin_sdk_invalid_settings [-Wdarwin-sdk-settings]
  warn_drv_deprecated_arg [-Wdeprecated]
  warn_drv_diagnostics_hotness_requires_pgo [-Wunused-command-line-argument]
  warn_drv_diagnostics_misexpect_requires_pgo [-Wunused-command-line-argument]
  warn_drv_disabling_vptr_no_rtti_default [-Wauto-disable-vptr-sanitizer]
  warn_drv_dwarf_version_limited_by_target [-Wunsupported-target-opt]
  warn_drv_empty_joined_argument [-Wunused-command-line-argument]
  warn_drv_fine_grained_bitfield_accesses_ignored [-Woption-ignored]
  warn_drv_fjmc_for_elf_only [-Woption-ignored]
  warn_drv_fuse_ld_path [-Wfuse-ld-path]
  warn_drv_global_isel_incomplete [-Wglobal-isel]
  warn_drv_global_isel_incomplete_opt [-Wglobal-isel]
  warn_drv_input_file_unused [-Wunused-command-line-argument]
  warn_drv_input_file_unused_by_cpp [-Wunused-command-line-argument]
  warn_drv_invalid_arch_name_with_suggestion [-Wunused-command-line-argument]
  warn_drv_jmc_requires_debuginfo [-Woption-ignored]
  warn_drv_libstdcxx_not_found [-Wstdlibcxx-not-found]
  warn_drv_missing_plugin_arg [-Winvalid-command-line-argument]
  warn_drv_missing_plugin_name [-Winvalid-command-line-argument]
  warn_drv_moutline_atomics_unsupported_opt [-Woption-ignored]
  warn_drv_moutline_unsupported_opt [-Woption-ignored]
  warn_drv_msp430_hwmult_mismatch [-Winvalid-command-line-argument]
  warn_drv_msp430_hwmult_no_device [-Winvalid-command-line-argument]
  warn_drv_msp430_hwmult_unsupported [-Winvalid-command-line-argument]
  warn_drv_msvc_not_found [-Wmsvc-not-found]
  warn_drv_needs_hvx [-Woption-ignored]
